address_id,postcode,state,country,property_valuation,house_number,street
539,2121,NSW,Australia,10,858,Independence Terrace
540,2761,NSW,Australia,8,142,Cambridge Place
541,2340,NSW,Australia,2,20198,Hansons Plaza
542,2745,NSW,Australia,9,04678,Elka Crossing
543,4127,QLD,Australia,7,5,Farmco Junction
544,2716,NSW,Australia,1,2,East Circle
545,3168,Victoria,Australia,6,1949,Pepper Wood Pass
546,3076,Victoria,Australia,7,7901,Park Meadow Plaza
547,2750,NSW,Australia,9,58,Maywood Place
548,2166,NSW,Australia,7,532,Bartillon Circle
549,2031,NSW,Australia,9,032,Kenwood Circle
550,3564,Victoria,Australia,4,67,8th Terrace
551,2478,NSW,Australia,8,06008,Anthes Pass
552,4127,QLD,Australia,2,956,Mccormick Place
553,3016,Victoria,Australia,7,6,Eggendart Circle
554,2116,NSW,Australia,10,1,Service Alley
555,3356,Victoria,Australia,1,62117,Trailsway Place
556,2560,NSW,Australia,8,4,Graedel Parkway
557,4680,QLD,Australia,3,311,Chive Way
558,4740,QLD,Australia,5,9161,Hoepker Street
559,2760,NSW,Australia,9,19,Lakewood Gardens Way
560,2065,NSW,Australia,8,5861,Browning Park
561,2230,NSW,Australia,12,396,Butternut Point
562,2087,NSW,Australia,11,04,Hansons Street
563,4505,QLD,Australia,8,8601,Cardinal Court
564,2630,NSW,Australia,2,35631,Colorado Crossing
565,2225,NSW,Australia,10,446,Dottie Court
566,3121,Victoria,Australia,10,37,Ilene Hill
567,3013,Victoria,Australia,10,909,Browning Crossing
568,3136,Victoria,Australia,8,8498,Hoepker Circle
569,2111,NSW,Australia,12,7,Claremont Court
570,2209,NSW,Australia,11,64,Hayes Circle
571,2106,NSW,Australia,10,44,Bunting Parkway
572,3930,Victoria,Australia,8,8,Pawling Alley
573,3182,Victoria,Australia,10,4,Carioca Way
574,2097,NSW,Australia,10,4559,Stoughton Lane
575,2287,NSW,Australia,7,7046,Surrey Road
576,2291,NSW,Australia,9,58821,Warbler Crossing
577,2283,NSW,Australia,4,95,Delladonna Plaza
578,2305,NSW,Australia,7,8,Sommers Circle
579,2300,NSW,Australia,10,3,Lunder Place
580,4179,QLD,Australia,4,93098,Loftsgordon Pass
581,2539,NSW,Australia,9,61493,Manufacturers Junction
582,3207,Victoria,Australia,8,1192,Declaration Hill
583,2630,NSW,Australia,1,62,Cherokee Terrace
584,2154,NSW,Australia,11,01736,Saint Paul Way
585,2036,NSW,Australia,11,9816,Carberry Trail
586,2133,NSW,Australia,11,36912,Gina Pass
587,4300,QLD,Australia,8,86857,Hoepker Lane
588,2340,NSW,Australia,4,8435,Arkansas Terrace
589,2010,NSW,Australia,9,25,Novick Center
590,4305,QLD,Australia,4,0278,Elka Place
591,4340,QLD,Australia,2,067,Cottonwood Park
592,3137,Victoria,Australia,7,60010,Knutson Road
593,2075,NSW,Australia,12,945,Hayes Park
594,3068,Victoria,Australia,8,86,Huxley Parkway
595,2148,NSW,Australia,8,0,Rigney Way
596,2539,NSW,Australia,11,71,Meadow Ridge Parkway
597,4580,QLD,Australia,3,506,Iowa Center
598,4300,QLD,Australia,5,846,Clove Junction
599,2750,NSW,Australia,8,07,Pepper Wood Way
600,2761,NSW,Australia,8,425,Thierer Junction
601,2566,NSW,Australia,8,876,Ridgeview Circle
602,2041,NSW,Australia,11,00164,Canary Drive
603,4504,QLD,Australia,6,61,Talmadge Lane
604,2176,NSW,Australia,9,55,Birchwood Alley
605,2036,NSW,Australia,6,3785,Dapin Drive
606,4551,QLD,Australia,8,83,Ryan Hill
607,2087,NSW,Australia,11,679,Huxley Trail
608,2212,NSW,Australia,9,2,Hoffman Way
609,2035,NSW,Australia,11,786,Rowland Court
610,4120,QLD,Australia,9,375,Drewry Alley
611,2306,NSW,Australia,4,608,Basil Alley
612,4075,QLD,Australia,7,9,Schmedeman Hill
613,3975,Victoria,Australia,7,95022,Roth Terrace
614,2066,NSW,Australia,9,66897,Pawling Circle
615,4114,QLD,Australia,3,1,Thackeray Crossing
616,2763,NSW,Australia,7,363,Schiller Court
617,4341,QLD,Australia,3,1923,Fisk Lane
618,4022,QLD,Australia,3,4,Loeprich Avenue
619,2168,NSW,Australia,8,575,Prentice Road
620,4116,QLD,Australia,7,8,Melrose Road
621,4178,QLD,Australia,7,226,Rowland Street
622,4123,QLD,Australia,5,6,Springs Junction
623,4132,QLD,Australia,4,4744,Garrison Drive
624,4820,QLD,Australia,1,64,Nelson Drive
625,2153,NSW,Australia,10,87,Linden Park
626,3076,Victoria,Australia,8,329,Glacier Hill Alley
627,3028,Victoria,Australia,8,725,Cordelia Junction
628,4035,QLD,Australia,8,32,Cody Place
629,2326,NSW,Australia,3,04,Namekagon Pass
630,2145,NSW,Australia,8,165,Petterle Place
631,2747,NSW,Australia,9,8,Golf Drive
632,2759,NSW,Australia,8,9427,Tennyson Plaza
633,3429,Victoria,Australia,6,8300,Vermont Center
634,2148,NSW,Australia,7,44,Upham Crossing
635,2204,NSW,Australia,9,18,Forest Avenue
636,3337,Victoria,Australia,6,049,Michigan Parkway
637,4218,QLD,Australia,8,831,Hayes Park
638,3011,Victoria,Australia,4,491,Merry Crossing
639,2380,NSW,Australia,1,598,Randy Way
640,3015,Victoria,Australia,10,5873,Hagan Park
641,3564,Victoria,Australia,2,3,Erie Hill
642,3171,Victoria,Australia,9,678,Old Gate Pass
643,4551,QLD,Australia,7,9,Mayfield Road
644,2560,NSW,Australia,8,41759,Crowley Circle
645,2565,NSW,Australia,7,9892,Dennis Alley
646,2035,NSW,Australia,12,58729,Moland Trail
647,3850,Victoria,Australia,3,36360,Coleman Trail
648,2519,NSW,Australia,4,67,Aberg Hill
649,2166,NSW,Australia,8,88,La Follette Way
650,3807,Victoria,Australia,8,2884,Welch Lane
651,3032,Victoria,Australia,5,60,Meadow Vale Hill
652,4800,QLD,Australia,7,9912,Eagle Crest Lane
653,3025,Victoria,Australia,9,355,Thackeray Circle
654,2121,NSW,Australia,12,56,Anniversary Avenue
655,2570,NSW,Australia,10,14,Autumn Leaf Avenue
656,2577,NSW,Australia,7,30274,Graedel Way
657,3084,Victoria,Australia,9,74013,Mesta Terrace
658,2199,NSW,Australia,9,15,Lindbergh Center
659,4870,QLD,Australia,5,3,Corscot Hill
660,4171,QLD,Australia,10,77006,Nelson Point
661,3975,Victoria,Australia,8,25,Mesta Plaza
662,2134,NSW,Australia,12,1349,Namekagon Crossing
663,2066,NSW,Australia,9,186,Shasta Avenue
664,4053,QLD,Australia,7,48,Warbler Road
665,4740,QLD,Australia,2,756,Farragut Place
666,2260,NSW,Australia,10,197,Mifflin Hill
667,2800,NSW,Australia,1,618,Independence Pass
668,2304,NSW,Australia,7,2836,Morning Drive
669,3752,Victoria,Australia,7,8,Lawn Hill
670,2048,NSW,Australia,12,99,Cascade Crossing
671,2194,NSW,Australia,8,4,Sunfield Circle
672,2216,NSW,Australia,10,5,Lyons Alley
673,4352,QLD,Australia,7,96910,Sugar Point
674,2557,NSW,Australia,9,558,Maple Court
675,2209,NSW,Australia,7,9114,Union Center
676,2147,NSW,Australia,9,76,Hanson Junction
677,2548,NSW,Australia,8,3,Sheridan Park
678,2262,NSW,Australia,7,40545,Forster Point
679,2763,NSW,Australia,9,8425,Jackson Terrace
680,2463,NSW,Australia,4,39035,Westerfield Plaza
681,2481,NSW,Australia,9,8234,Riverside Park
682,2072,NSW,Australia,12,4535,Daystar Parkway
683,3155,Victoria,Australia,8,95,Fallview Avenue
684,3095,Victoria,Australia,10,75826,Bellgrove Trail
685,4207,QLD,Australia,7,64080,Susan Park
686,2577,NSW,Australia,7,8179,Veith Pass
687,2160,NSW,Australia,9,5,Maple Parkway
688,4110,QLD,Australia,4,0,Carey Drive
689,2017,NSW,Australia,8,1,Moose Avenue
690,2745,NSW,Australia,8,02,Bartelt Center
691,2769,NSW,Australia,10,0650,Sachs Circle
692,4214,QLD,Australia,7,16420,Veith Crossing
693,3805,Victoria,Australia,7,81310,Charing Cross Plaza
694,2770,NSW,Australia,6,37430,Merrick Center
695,2322,NSW,Australia,3,6046,Sheridan Way
696,4562,QLD,Australia,5,537,Packers Street
697,2117,NSW,Australia,12,6,Briar Crest Court
698,2283,NSW,Australia,6,4,Lillian Plaza
699,2571,NSW,Australia,11,70836,Colorado Plaza
700,2233,NSW,Australia,10,15,Emmet Street
701,3480,Victoria,Australia,1,8,Dottie Court
702,3011,Victoria,Australia,9,520,Stephen Pass
703,3551,Victoria,Australia,3,18939,Upham Hill
704,3136,Victoria,Australia,9,4222,Porter Lane
705,2753,NSW,Australia,8,1721,Nobel Junction
706,3093,Victoria,Australia,7,30550,Pierstorff Lane
707,2232,NSW,Australia,9,6,Morning Drive
708,3023,Victoria,Australia,6,646,Mariners Cove Place
709,2153,NSW,Australia,10,51,Londonderry Trail
710,2176,NSW,Australia,9,4086,Darwin Terrace
711,2304,NSW,Australia,7,4033,Hermina Road
712,2567,NSW,Australia,9,37,Banding Avenue
713,4217,QLD,Australia,11,8080,Victoria Plaza
714,4615,QLD,Australia,1,14254,Hallows Parkway
715,2026,NSW,Australia,10,78,Glacier Hill Drive
716,3174,Victoria,Australia,8,6,Fulton Road
717,2777,NSW,Australia,9,76,Londonderry Park
718,2199,NSW,Australia,9,68861,School Hill
719,2190,NSW,Australia,8,09,Bartelt Lane
720,4221,QLD,Australia,8,29639,Porter Center
721,2766,NSW,Australia,8,5811,Moulton Drive
722,3551,Victoria,Australia,3,80027,Ryan Terrace
723,3429,Victoria,Australia,6,8,Kingsford Hill
724,3150,Victoria,Australia,9,8044,Emmet Hill
725,3183,Victoria,Australia,10,2249,Havey Hill
726,2145,NSW,Australia,9,1855,Stang Terrace
727,2154,NSW,Australia,11,2,Riverside Trail
728,2192,NSW,Australia,10,98,Esker Junction
729,2145,NSW,Australia,10,9984,Pankratz Road
730,2290,NSW,Australia,7,324,Mifflin Road
731,3073,Victoria,Australia,5,2726,Cardinal Way
732,4811,QLD,Australia,2,3,Talisman Place
733,4005,QLD,Australia,5,282,West Trail
734,3191,Victoria,Australia,11,08260,Jay Court
735,4810,QLD,Australia,2,12,6th Hill
736,4121,QLD,Australia,9,0297,Merchant Avenue
737,2100,NSW,Australia,9,1,Monica Street
738,2031,NSW,Australia,10,0272,Pankratz Hill
739,3111,Victoria,Australia,11,2,North Crossing
740,4305,QLD,Australia,5,345,Dovetail Avenue
741,3137,Victoria,Australia,8,2826,Huxley Center
742,2229,NSW,Australia,11,61043,Summer Ridge Junction
743,2176,NSW,Australia,9,56045,Express Avenue
744,3068,Victoria,Australia,12,760,Forest Dale Place
745,2263,NSW,Australia,8,99,Wayridge Place
746,2117,NSW,Australia,10,5,Dahle Trail
747,4118,QLD,Australia,3,62215,Delaware Plaza
748,2594,NSW,Australia,3,37,Dorton Street
749,3850,VIC,Australia,4,00,Evergreen Center
750,2536,NSW,Australia,4,80,Maple Avenue
751,3750,VIC,Australia,7,43,Jana Way
752,4019,QLD,Australia,8,195,Knutson Place
753,2197,NSW,Australia,10,9,Melby Park
754,2227,NSW,Australia,10,4,Vahlen Junction
755,2540,NSW,Australia,9,6330,Monica Way
756,2293,NSW,Australia,9,7101,Gulseth Hill
757,2560,NSW,Australia,8,983,2nd Road
758,2143,NSW,Australia,5,08,Vidon Center
759,4305,QLD,Australia,1,36,Helena Drive
760,3630,VIC,Australia,1,20554,Orin Place
761,2164,NSW,Australia,8,3903,Messerschmidt Park
762,2148,NSW,Australia,8,64,Muir Lane
763,2759,NSW,Australia,9,06495,Swallow Terrace
764,2150,NSW,Australia,8,033,Loftsgordon Center
765,3121,VIC,Australia,10,80,Scofield Alley
766,4350,QLD,Australia,4,64,Milwaukee Pass
767,2567,NSW,Australia,7,50851,Vahlen Avenue
768,4305,QLD,Australia,3,88,Bay Drive
769,3183,VIC,Australia,8,0,Thompson Road
770,4350,QLD,Australia,4,99,Elka Street
771,4869,QLD,Australia,4,2699,Crest Line Way
772,2145,NSW,Australia,9,6,Melody Trail
773,2137,NSW,Australia,9,90,New Castle Trail
774,2093,NSW,Australia,9,2570,Wayridge Park
775,2354,NSW,Australia,3,70,Old Gate Street
776,2190,NSW,Australia,10,3,Magdeline Terrace
777,4019,QLD,Australia,3,36744,Birchwood Center
778,4814,QLD,Australia,2,68,Chinook Street
779,3201,VIC,Australia,6,0,Valley Edge Plaza
780,2282,NSW,Australia,8,8,Starling Trail
781,2223,NSW,Australia,10,3,Crest Line Plaza
782,2292,NSW,Australia,7,0601,Stephen Place
783,2141,NSW,Australia,9,00,Mockingbird Junction
784,2126,NSW,Australia,11,37817,Burning Wood Circle
785,3046,VIC,Australia,9,02353,Kropf Lane
786,3008,VIC,Australia,10,79,Arkansas Drive
787,2830,NSW,Australia,7,4085,Jackson Hill
788,2099,NSW,Australia,10,57,Gulseth Terrace
789,2250,NSW,Australia,3,52737,Morningstar Crossing
790,2171,NSW,Australia,9,866,Rockefeller Junction
791,3076,VIC,Australia,8,414,Kensington Lane
792,2077,NSW,Australia,8,81,Holy Cross Alley
793,3156,VIC,Australia,9,1,Loomis Parkway
794,2756,NSW,Australia,8,572,Brown Circle
795,4873,QLD,Australia,4,92344,Oakridge Drive
796,4514,QLD,Australia,3,1626,Dawn Street
797,4210,QLD,Australia,7,845,Talisman Pass
798,4551,QLD,Australia,7,1899,Manley Court
799,4006,QLD,Australia,7,15067,Commercial Pass
800,2754,NSW,Australia,8,80932,5th Street
801,2767,NSW,Australia,9,018,Erie Point
802,2282,NSW,Australia,8,40402,Moulton Park
803,3810,VIC,Australia,2,246,Norway Maple Trail
804,2137,NSW,Australia,8,2,Autumn Leaf Plaza
805,2173,NSW,Australia,9,808,Starling Place
806,2152,NSW,Australia,10,5409,Mandrake Circle
807,2340,NSW,Australia,4,786,Bonner Drive
808,2088,NSW,Australia,12,7175,Orin Junction
809,3805,VIC,Australia,8,8208,Lotheville Street
810,2067,NSW,Australia,11,25689,Eastlawn Crossing
811,2122,NSW,Australia,10,44,Lakewood Gardens Pass
812,3976,VIC,Australia,5,87,Twin Pines Plaza
813,2067,NSW,Australia,11,65,Sachtjen Park
814,2000,NSW,Australia,12,84,Loomis Pass
815,2040,NSW,Australia,12,58047,Westport Road
816,2530,NSW,Australia,8,59000,American Center
817,3175,VIC,Australia,5,659,Scofield Street
818,2156,NSW,Australia,11,388,Weeping Birch Plaza
819,4127,QLD,Australia,3,09413,Holmberg Terrace
820,2066,NSW,Australia,12,8640,Village Junction
821,2759,NSW,Australia,8,177,Sheridan Trail
822,4171,QLD,Australia,11,1,Oriole Alley
823,2073,NSW,Australia,11,8925,Ryan Trail
824,3218,VIC,Australia,8,77,Nova Junction
825,2228,NSW,Australia,8,43,Esker Pass
826,4207,QLD,Australia,4,205,Melody Circle
827,4114,QLD,Australia,3,44997,Anniversary Way
828,2430,NSW,Australia,7,4444,Bunting Point
829,3199,VIC,Australia,7,3,Washington Plaza
830,2192,NSW,Australia,10,285,Aberg Point
831,4210,QLD,Australia,10,4,Sachtjen Avenue
832,2290,NSW,Australia,8,055,Dakota Pass
833,4350,QLD,Australia,3,6,Green Ridge Circle
834,2880,NSW,Australia,1,6841,Dawn Drive
835,4413,QLD,Australia,3,74251,Golden Leaf Lane
836,3187,VIC,Australia,11,2,Dwight Street
837,3028,VIC,Australia,6,511,Gulseth Plaza
838,2166,NSW,Australia,10,71801,Grover Point
839,2680,NSW,Australia,5,69,Hovde Plaza
840,2527,NSW,Australia,7,3387,Warrior Court
841,2147,NSW,Australia,9,7837,Derek Street
842,2141,NSW,Australia,7,00,Algoma Crossing
843,4215,QLD,Australia,7,341,Londonderry Point
844,4701,QLD,Australia,7,2661,Di Loreto Point
845,2163,NSW,Australia,9,036,Kedzie Terrace
846,4220,QLD,Australia,10,615,Spenser Drive
847,2336,NSW,Australia,7,641,Waywood Lane
848,2650,NSW,Australia,2,49,Buhler Plaza
849,3031,VIC,Australia,7,56,Graceland Alley
850,4415,QLD,Australia,2,3,Magdeline Way
851,3139,VIC,Australia,7,94,Anhalt Way
852,4122,QLD,Australia,4,18,Parkside Plaza
853,4055,QLD,Australia,7,681,Transport Pass
854,2150,NSW,Australia,10,6,Harper Lane
855,4020,QLD,Australia,9,59041,Independence Point
856,3975,VIC,Australia,8,55,Hovde Parkway
857,3147,VIC,Australia,10,36903,Reinke Trail
858,3623,VIC,Australia,1,938,Nova Junction
859,4122,QLD,Australia,8,48,Bobwhite Crossing
860,4356,QLD,Australia,5,7391,Ruskin Parkway
861,2216,NSW,Australia,7,677,Butternut Crossing
862,3124,VIC,Australia,12,8360,Washington Avenue
863,2768,NSW,Australia,10,519,Maywood Pass
864,2065,NSW,Australia,10,6712,Nova Crossing
865,2753,NSW,Australia,9,383,Rockefeller Junction
866,2034,NSW,Australia,10,71039,Packers Street
867,2650,NSW,Australia,3,5,Hauk Lane
868,2287,NSW,Australia,7,02377,Maywood Trail
869,2010,NSW,Australia,10,2,School Street
870,3034,VIC,Australia,9,9254,Straubel Street
871,2196,NSW,Australia,10,3,Glacier Hill Parkway
872,2177,NSW,Australia,8,029,Springview Place
873,4800,QLD,Australia,5,1,Springview Place
874,2219,NSW,Australia,10,60,Meadow Valley Avenue
875,2234,NSW,Australia,10,42,Thompson Hill
876,4812,QLD,Australia,5,2,Pankratz Street
877,2065,NSW,Australia,12,65345,Marcy Crossing
878,2537,NSW,Australia,3,77,Pawling Pass
879,3191,VIC,Australia,10,06419,Dayton Junction
880,4870,QLD,Australia,8,5,Hauk Way
881,2065,NSW,Australia,10,923,Westerfield Junction
882,2830,NSW,Australia,4,707,Spaight Place
883,4720,QLD,Australia,1,89,Monument Place
884,4213,QLD,Australia,9,583,Coleman Parkway
885,2026,NSW,Australia,11,376,Buena Vista Street
886,3124,VIC,Australia,12,91457,Anderson Avenue
887,3765,VIC,Australia,8,39,Ronald Regan Alley
888,2148,NSW,Australia,8,1,5th Parkway
889,2165,NSW,Australia,9,7,Meadow Ridge Center
890,2756,NSW,Australia,9,41821,Sheridan Center
891,2767,NSW,Australia,8,7,Reindahl Center
892,2153,NSW,Australia,10,6382,Bayside Street
893,2148,NSW,Australia,8,850,Manitowish Avenue
894,2486,NSW,Australia,7,88,Comanche Point
895,3228,VIC,Australia,8,13845,Hayes Center
896,4511,QLD,Australia,5,88022,South Road
897,2340,NSW,Australia,3,9,Northridge Lane
898,4110,QLD,Australia,5,95530,Hallows Circle
899,4226,QLD,Australia,7,97,Karstens Place
900,4506,QLD,Australia,3,237,Summit Pass
901,3150,VIC,Australia,9,1,Cottonwood Street
902,2026,NSW,Australia,9,8642,Forest Run Avenue
903,3084,VIC,Australia,8,352,Bonner Crossing
904,3802,VIC,Australia,7,52726,High Crossing Junction
905,2116,NSW,Australia,10,60086,Summit Lane
906,2747,NSW,Australia,8,5,Farmco Way
907,2211,NSW,Australia,10,33,Kropf Hill
908,2222,NSW,Australia,7,2,Derek Pass
909,3124,VIC,Australia,8,87140,Mandrake Lane
910,2795,NSW,Australia,5,69278,High Crossing Place
911,2567,NSW,Australia,8,42,Cordelia Park
912,3188,VIC,Australia,9,50,2nd Center
913,3730,VIC,Australia,4,8,Colorado Circle
914,2234,NSW,Australia,10,55,Daystar Court
915,2062,NSW,Australia,10,21,Dwight Crossing
916,2027,NSW,Australia,11,3828,Norway Maple Avenue
917,3060,VIC,Australia,8,3044,Summer Ridge Center
918,4131,QLD,Australia,4,43455,Carey Center
919,2518,NSW,Australia,10,57953,Drewry Street
920,2323,NSW,Australia,4,3,Luster Junction
921,2766,NSW,Australia,8,9987,Stuart Alley
922,3199,VIC,Australia,8,2309,Gulseth Way
923,3158,VIC,Australia,8,730,Dixon Place
924,3188,VIC,Australia,12,10421,Cordelia Parkway
925,2477,NSW,Australia,6,35454,Welch Hill
926,3143,VIC,Australia,8,3403,Spenser Terrace
927,2770,NSW,Australia,7,06,Oneill Parkway
928,2195,NSW,Australia,9,243,Ridge Oak Center
929,2036,NSW,Australia,12,4,Eastlawn Crossing
930,2575,NSW,Australia,10,33,Farwell Crossing
931,3400,VIC,Australia,2,5,Reindahl Point
932,2145,NSW,Australia,8,8882,Valley Edge Junction
933,3037,VIC,Australia,7,633,Cordelia Alley
934,2233,NSW,Australia,9,32,Dennis Hill
935,4570,QLD,Australia,2,54905,Anniversary Pass
936,4507,QLD,Australia,8,5,Gale Street
937,4220,QLD,Australia,8,5413,Burning Wood Plaza
938,2113,NSW,Australia,11,6183,Morrow Court
939,3799,VIC,Australia,3,9,Colorado Trail
940,4505,QLD,Australia,6,627,Ronald Regan Alley
941,2229,NSW,Australia,10,93446,Eagle Crest Plaza
942,3021,VIC,Australia,7,9,Clyde Gallagher Plaza
943,2443,NSW,Australia,6,56709,Petterle Street
944,2010,NSW,Australia,9,221,Coolidge Parkway
945,4218,QLD,Australia,5,33564,Jana Court
946,2570,NSW,Australia,9,7,Starling Crossing
947,3752,VIC,Australia,7,283,Ryan Street
948,4720,QLD,Australia,1,97,Aberg Pass
949,3177,VIC,Australia,6,0,Menomonie Avenue
950,2192,NSW,Australia,9,20,Carpenter Parkway
951,2069,NSW,Australia,12,14796,Ramsey Street
952,3111,VIC,Australia,10,1346,Forest Dale Point
953,2023,NSW,Australia,12,217,Meadow Vale Point
954,2033,NSW,Australia,9,341,Saint Paul Lane
955,3030,VIC,Australia,8,7823,Village Green Park
956,2148,NSW,Australia,8,382,Dayton Lane
957,3147,VIC,Australia,8,4,Kennedy Trail
958,2196,NSW,Australia,10,4364,Gale Park
959,2089,NSW,Australia,12,2379,Dorton Pass
960,2641,NSW,Australia,1,5,Hintze Hill
961,4212,QLD,Australia,10,58,High Crossing Place
962,3241,VIC,Australia,5,1,Ridgeway Court
963,2450,NSW,Australia,6,00,Park Meadow Terrace
964,4209,QLD,Australia,5,29419,Harper Circle
965,2026,NSW,Australia,10,1601,Judy Drive
966,3428,VIC,Australia,7,7628,Larry Trail
967,4227,QLD,Australia,5,004,Lawn Trail
968,3806,VIC,Australia,7,42,Dahle Parkway
969,4034,QLD,Australia,7,1472,Meadow Vale Lane
970,2760,NSW,Australia,8,95,Old Gate Junction
971,3175,VIC,Australia,8,55,Fairfield Court
972,2558,NSW,Australia,7,92,Bunker Hill Trail
973,2460,NSW,Australia,1,1,Boyd Junction
974,3173,VIC,Australia,9,938,Monica Park
975,2289,NSW,Australia,8,26204,Monument Alley
976,2031,NSW,Australia,9,36,Grayhawk Plaza
977,2250,NSW,Australia,6,8276,Hudson Trail
978,2027,NSW,Australia,11,3638,Starling Alley
979,3111,VIC,Australia,7,7380,Canary Pass
980,4500,QLD,Australia,4,9,Debs Trail
981,4825,QLD,Australia,3,82,Shasta Drive
982,4213,QLD,Australia,9,9,Goodland Center
983,4161,QLD,Australia,6,4,Amoth Trail
984,4018,QLD,Australia,4,730,Butternut Trail
985,2560,NSW,Australia,7,21780,Service Park
986,3757,VIC,Australia,9,00745,Huxley Center
987,3073,VIC,Australia,9,45,Hazelcrest Junction
988,2871,NSW,Australia,3,84019,Porter Trail
989,3141,VIC,Australia,10,64211,Laurel Alley
